,score_name,pitch_name,pitch_onset,pitch_offset
109,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,68 2/3,69
110,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,69,69 1/4
111,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,69,69 1/4
112,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,69 1/2,69 3/4
113,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,69 1/2,69 3/4
114,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,70,70 1/3
115,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,70,70 1/3
116,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,70,70 1/3
117,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,70 1/3,70 2/3
118,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,70 1/3,70 2/3
119,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,70 1/3,70 2/3
120,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,70 1/3,70 2/3
121,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,70 2/3,71
122,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,70 2/3,71
123,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,70 2/3,71
124,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,70 2/3,71
125,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,71,71 1/4
126,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,71,71 1/4
127,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,71 1/2,71 3/4
128,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,71 1/2,71 3/4
129,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,71 1/2,71 3/4
130,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,72,74 1/3
131,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,72,74 1/3
132,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,72,74 1/3
133,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,72,74 1/3
134,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,74 1/2,75
135,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,74 1/2,75
136,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,74 1/2,75
137,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,74 1/2,75
138,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,75,75 1/4
139,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,75,75 1/4
140,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,75,75 1/4
141,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,75,75 1/4
142,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,75 1/3,75 7/12
143,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F#,75 1/3,75 7/12
144,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,75 1/3,75 7/12
145,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C#,75 1/3,75 7/12
146,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,75 2/3,75 11/12
147,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E,75 2/3,75 11/12
148,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G#,75 2/3,75 11/12
149,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B,75 2/3,75 11/12
150,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,76,76 1/2
151,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,76,76 1/2
152,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,76,76 1/2
153,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,76,76 1/2
154,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,76 1/2,77
155,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,76 1/2,77
156,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,76 1/2,77
157,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,76 1/2,77
158,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,77,77 1/4
159,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,77,77 1/4
160,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,77,77 1/4
161,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,D,77,77 1/4
162,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,77 1/3,77 7/12
163,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,F,77 1/3,77 7/12
164,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,A,77 1/3,77 7/12
165,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,C,77 1/3,77 7/12
166,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,B-,77 2/3,77 11/12
167,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,E-,77 2/3,77 11/12
168,Debussy_Prelude_Book_2_No_3_La_puerta_del_vino,G,77 2/3,77 11/12
